X,Y,AP001,AP002,AP003,AP004,AP005,AP006,AP007,AP008,AP010,AP011,AP014,AP017,AP019,AP021,AP023,AP024,AP029,AP030
32,6,-66.08333333333333,-63.75,-57.357142857142854,-70.35714285714286,-82.66666666666667,-56.92857142857143,-56.07142857142857,-87.16666666666667,-82.66666666666667,-82.33333333333333,-85.33333333333333,-80.5,-81.2,-82.21428571428571,-89.95144991471695,-79.4,-57.42857142857143,-95.0
32,7,-65.0,-62.61538461538461,-55.90909090909091,-68.15384615384616,-85.6,-56.07692307692308,-55.09090909090909,-92.0,-87.0,-88.2,-84.0,-81.4,-80.8,-78.84615384615384,-88.81285451572782,-81.4,-57.07692307692308,-90.30855499787681
32,8,-60.214285714285715,-60.642857142857146,-50.285714285714285,-67.71428571428571,-86.6,-51.07142857142857,-50.214285714285715,-75.5,-87.72727272727273,-87.33333333333333,-87.6,-83.0909090909091,-85.5,-74.14285714285714,-90.33333333333333,-84.0,-57.357142857142854,-91.28571428571429
32,9,-66.96428571428571,-65.85714285714286,-61.285714285714285,-46.1,-84.9090909090909,-59.57142857142857,-59.357142857142854,-87.57142857142857,-88.54545454545455,-86.2,-86.14285714285714,-83.5,-79.66666666666667,-85.5,-89.0,-81.0,-74.07142857142857,-89.6
32,10,-66.5625,-65.9375,-55.07142857142857,-45.85,-85.0,-56.857142857142854,-54.5,-85.4,-92.0,-85.2,-83.0,-77.0,-76.4,-83.2,-80.0,-75.2,-72.875,-86.0
32,11,-71.25,-71.78571428571429,-56.714285714285715,-43.6,-86.28571428571429,-57.142857142857146,-55.0,-79.5,-88.66666666666667,-92.0,-86.4,-83.33333333333333,-82.5,-80.5,-85.0,-81.33333333333333,-73.35714285714286,-85.33333333333333
32,12,-65.5,-65.5625,-59.142857142857146,-43.3,-88.0,-59.214285714285715,-57.857142857142854,-83.72727272727273,-86.375,-89.2,-85.28571428571429,-81.2,-77.8,-83.66666666666667,-86.2,-79.2,-75.35714285714286,-85.6
32,13,-72.125,-71.625,-72.0,-65.75,-86.0,-72.0,-70.75,-92.0,-87.0,-86.0,-89.75,-92.0,-92.0,-95.75,-93.6194678628637,-91.0,-83.0,-93.0
32,14,-80.0,-76.625,-75.0,-55.0,-82.0,-72.0,-75.0,-97.0,-83.0,-82.0,-90.0,-98.0,-98.0,-92.0,-94.41570001361431,-94.0,-82.0,-93.35739485639832
32,15,-67.875,-67.0,-61.0,-59.0,-88.5,-61.5,-60.5,-86.0,-88.5,-90.0,-93.0,-91.5,-90.5,-89.0,-94.0,-89.5,-89.0,-93.5
32,16,-77.0,-77.75,-70.25,-58.5,-85.5,-72.5,-70.25,-89.0,-85.25,-85.0,-93.0,-97.0,-95.0,-81.75,-94.49826929936263,-93.5,-79.5,-93.8380771247584
32,17,-75.2,-74.6,-69.4,-60.0,-83.4,-66.4,-66.8,-91.6,-82.0,-82.4,-92.4429557325489,-91.6,-94.4,-80.8,-92.71278074934611,-92.8,-79.0,-93.420211811857
32,18,-72.0,-72.875,-67.5,-61.0,-90.0,-68.5,-69.0,-87.5,-95.5,-88.0,-97.0,-95.0,-90.0,-90.5,-92.0,-89.0,-79.0,-94.0
32,19,-72.125,-73.0,-68.5,-60.0,-90.5,-68.5,-67.0,-90.0,-91.5,-90.5,-93.5,-92.0,-93.0,-89.5,-94.40021754525397,-91.0,-77.0,-94.34765572184861
33,1,-70.69444444444444,-69.58333333333333,-69.38888888888889,-82.66666666666667,-87.6,-69.61111111111111,-68.5,-85.5,-88.6,-86.6,-86.83333333333333,-88.45454545454545,-88.5,-74.33333333333333,-95.5,-86.375,-64.27777777777777,-96.33333333333333
33,2,-70.78571428571429,-72.35714285714286,-73.33333333333333,-76.28571428571429,-87.75,-72.71428571428571,-70.08333333333333,-80.28571428571429,-95.0,-93.0,-93.16666666666667,-85.0,-84.07692307692308,-79.21428571428571,-96.0,-84.76923076923077,-60.0,-96.0
33,3,-64.71428571428571,-64.17857142857143,-68.21428571428571,-73.35714285714286,-88.75,-68.64285714285714,-70.5,-84.57142857142857,-94.0,-86.0,-88.14285714285714,-83.92307692307692,-85.3076923076923,-79.21428571428571,-96.33333333333333,-85.625,-63.5,-93.33333333333333
33,4,-67.1923076923077,-65.03846153846153,-74.53846153846153,-70.0,-90.4,-75.23076923076923,-65.4,-87.6,-94.2,-95.0,-82.76923076923077,-78.15384615384616,-80.92307692307692,-76.84615384615384,-94.2615450049076,-80.53846153846153,-59.76923076923077,-94.0
33,5,-67.75,-65.82142857142857,-61.07142857142857,-73.28571428571429,-96.0,-60.142857142857146,-60.142857142857146,-90.66666666666667,-97.0,-88.96754709035476,-86.0,-83.6923076923077,-86.23076923076923,-81.07142857142857,-96.0,-83.53846153846153,-61.142857142857146,-90.8
33,6,-70.8076923076923,-69.3,-66.2,-71.53846153846153,-88.63636363636364,-61.15384615384615,-59.46153846153846,-88.8,-96.0,-87.0,-86.0,-86.4,-87.6,-76.92307692307692,-87.0,-88.2,-54.07692307692308,-87.8
33,7,-62.61538461538461,-62.03846153846154,-61.38461538461539,-69.46153846153847,-89.0,-61.0,-60.84615384615385,-83.71428571428571,-89.0,-93.5,-83.2,-81.85714285714286,-81.71428571428571,-81.3076923076923,-93.0,-81.0,-55.84615384615385,-96.0
33,8,-63.11538461538461,-62.84615384615385,-57.15384615384615,-63.23076923076923,-84.71428571428571,-58.38461538461539,-57.46153846153846,-80.84615384615384,-84.76923076923077,-85.15384615384616,-86.8,-83.23076923076923,-84.0,-76.76923076923077,-94.0,-80.6,-61.15384615384615,-95.4
33,9,-69.64285714285714,-67.42857142857143,-62.0,-50.3,-86.64285714285714,-62.0,-61.285714285714285,-87.0,-87.16666666666667,-86.14285714285714,-84.78571428571429,-80.5,-80.0,-86.5,-86.33333333333333,-83.4,-78.92857142857143,-86.66666666666667
33,10,-69.75,-68.07142857142857,-57.285714285714285,-47.9,-85.5,-56.785714285714285,-56.857142857142854,-83.5,-88.0,-86.0,-83.3076923076923,-83.8,-85.33333333333333,-82.33333333333333,-88.0,-84.2,-79.78571428571429,-88.0
33,11,-71.82142857142857,-68.71428571428571,-58.0,-43.5,-84.38461538461539,-58.5,-61.214285714285715,-84.85714285714286,-84.92307692307692,-86.35714285714286,-85.41666666666667,-80.25,-82.0,-85.1,-86.6,-82.4,-73.35714285714286,-87.1
33,12,-68.0,-66.17857142857143,-58.0,-43.0,-84.64285714285714,-59.5,-59.142857142857146,-83.4,-83.6923076923077,-83.41666666666667,-86.92307692307692,-76.6,-79.6,-86.81818181818181,-91.0,-77.0,-73.64285714285714,-92.8
33,13,-74.95833333333333,-74.79166666666667,-72.75,-58.25,-93.375,-70.875,-72.25,-89.5,-91.75,-91.25,-89.625,-92.71428571428571,-92.42857142857143,-92.6,-98.0,-94.0,-80.29892623705501,-94.43453410391882
33,14,-77.54166666666667,-78.08333333333333,-73.5,-47.25,-93.0,-76.25,-75.25,-95.0,-92.5,-92.5,-96.0,-94.0,-92.0,-94.0,-95.32991325582543,-96.0,-82.43761779653038,-94.506470486839
33,15,-75.54166666666667,-77.04166666666667,-70.0,-46.0,-88.25,-72.0,-69.25,-90.5,-87.75,-88.5,-93.26796299878245,-96.25,-93.01587014071254,-94.25,-95.2212516101752,-95.0,-81.97564367923938,-93.69079765793877
33,16,-84.83333333333333,-88.125,-73.25,-57.0,-86.625,-72.25,-70.875,-93.5,-88.375,-86.875,-96.33333333333333,-94.85193814461448,-94.0,-93.0,-94.41767709873862,-97.0,-82.4464939577239,-93.80441569074662
33,17,-78.79166666666667,-78.70833333333333,-74.5,-49.5,-89.75,-75.0,-74.0,-92.5,-91.25,-91.0,-98.0,-94.14105488023266,-92.57576670662034,-92.19468893115496,-95.00682116582702,-94.58753321283459,-82.60651674385105,-93.73908358527035
33,18,-84.58333333333333,-80.375,-74.5,-44.25,-86.25,-76.25,-75.0,-93.25,-84.5,-83.0,-96.0,-94.856493285488,-93.74447225239601,-92.04609857784047,-94.56235901137065,-94.60656459702771,-83.511069051049,-93.10270823444363
33,19,-80.92592592592592,-83.44444444444444,-71.22222222222223,-55.0,-84.88888888888889,-70.0,-71.77777777777777,-90.88888888888889,-84.66666666666667,-83.88888888888889,-98.0,-95.0,-94.23753553103533,-96.0,-94.07184464945165,-95.0,-82.92663750620122,-93.73687885920855
34,1,-80.75,-80.46428571428571,-70.4375,-67.4375,-85.0,-73.5,-71.0,-85.5,-88.03424946415596,-84.0,-91.97657483598442,-89.0,-92.5,-74.0,-93.4756927613691,-93.66666666666667,-74.15200234782091,-93.44356266682856
34,2,-81.0,-80.625,-73.89285714285714,-70.125,-89.70779312256482,-74.42857142857143,-72.1875,-84.45454545454545,-90.937913218138,-93.0,-92.66666666666667,-88.08333333333333,-88.75,-76.25,-94.79548240451737,-88.08333333333333,-69.68286648485176,-88.0
34,3,-77.1875,-76.10714285714286,-69.84375,-67.8125,-87.00298328317314,-69.07142857142857,-69.375,-89.5,-86.94826672598298,-87.87875951434607,-90.7733289921198,-87.11111111111111,-87.2,-80.07142857142857,-93.00479398705379,-87.6,-77.15301790730322,-92.95980776305404
34,4,-79.92857142857143,-81.78571428571429,-71.15625,-64.59375,-96.42857142857143,-69.75,-69.6875,-84.53846153846153,-98.2,-96.0,-93.37642451410797,-92.34338450681233,-97.0,-87.0,-94.76914103783233,-94.0,-80.14865312018097,-93.76782165068919
34,5,-84.125,-77.84375,-69.92857142857143,-63.625,-90.39866804700031,-71.5625,-70.25,-88.0,-89.99295841297571,-90.28290129052911,-91.0,-95.5,-94.0,-85.92307692307692,-94.14618416207257,-92.5,-80.21130383785201,-93.27919578844856
34,6,-78.78571428571429,-77.53571428571429,-72.75,-62.59375,-95.0,-72.375,-70.375,-85.0,-95.0,-91.0,-98.0,-95.0,-94.5,-85.2,-94.9405463596881,-94.0,-79.7439184750894,-94.26791031669822
34,7,-72.71428571428571,-70.95833333333333,-70.92857142857143,-63.5,-91.6,-70.07142857142857,-68.28571428571429,-91.0909090909091,-88.0,-90.0,-92.33333333333333,-92.83333333333333,-89.25,-90.66666666666667,-94.32583183181454,-93.0,-82.19860377021757,-94.21103601220963
34,8,-74.96666666666667,-73.5,-63.733333333333334,-63.2,-88.2,-63.2,-61.4,-89.33333333333333,-85.0,-86.6,-87.8,-87.0,-89.63636363636364,-91.0,-89.0,-89.38461538461539,-82.13909086042982,-87.0
34,9,-68.26315789473684,-67.63157894736842,-61.473684210526315,-42.54545454545455,-85.71428571428571,-61.10526315789474,-60.78947368421053,-90.75,-86.14285714285714,-85.2,-84.5,-83.75,-80.25,-83.8,-88.36363636363636,-82.5,-77.41176470588235,-90.88888888888889
34,10,-72.86666666666666,-71.56666666666666,-57.8,-48.72727272727273,-90.66666666666667,-57.93333333333333,-56.86666666666667,-86.0,-90.0,-85.83333333333333,-82.0,-81.5,-82.5,-87.0,-89.8,-83.0,-78.83333333333333,-89.4
34,11,-70.13157894736842,-69.3157894736842,-56.36842105263158,-43.72727272727273,-86.0,-57.578947368421055,-55.526315789473685,-83.875,-87.125,-86.875,-86.42857142857143,-82.4,-81.75,-86.66666666666667,-89.75,-82.0,-79.05882352941177,-91.25
34,12,-69.39285714285714,-68.64285714285714,-64.14285714285714,-43.8,-86.46153846153847,-63.142857142857146,-63.785714285714285,-87.0,-83.75,-86.15384615384616,-89.57142857142857,-87.0,-88.8,-88.4,-92.42857142857143,-85.0909090909091,-79.28571428571429,-89.33333333333333
34,13,-73.3,-71.43333333333334,-70.2,-49.7,-87.875,-69.95,-70.05,-92.5,-87.3,-87.5,-93.22222222222223,-94.66666666666667,-93.5,-91.5,-98.0,-95.33333333333333,-81.5,-94.26596023860779
34,14,-79.93055555555556,-78.0,-69.76388888888889,-42.416666666666664,-87.3157894736842,-70.25,-68.91666666666667,-95.6923076923077,-86.5909090909091,-86.63157894736842,-96.0,-95.5,-94.4,-93.83333333333333,-94.44743131378253,-96.0,-82.84615384615384,-93.70321741013304
34,15,-78.84210526315789,-77.14035087719299,-75.36842105263158,-44.0,-88.2,-75.63157894736842,-75.10526315789474,-94.22222222222223,-86.53333333333333,-85.46666666666667,-86.0,-96.0,-96.0,-90.23529411764706,-94.91697788608761,-96.0,-83.27272727272727,-93.39527156060483
34,16,-78.76666666666667,-77.96666666666667,-70.55,-43.95,-90.0,-64.0,-71.6,-89.77777777777777,-89.33333333333333,-88.73333333333333,-92.95001792579414,-94.56502000657764,-94.0,-92.55,-94.4527430858248,-95.01601927998871,-84.72727272727273,-92.69875242559455
34,17,-81.50877192982456,-80.12280701754386,-65.78947368421052,-48.0,-82.63636363636364,-66.15789473684211,-66.21052631578948,-93.3076923076923,-83.2,-83.0,-96.0,-95.60047012337833,-96.0,-91.0,-94.05353412699718,-99.0,-80.6,-92.93746837240505
34,18,-78.85416666666667,-78.5,-68.55555555555556,-50.77777777777778,-87.75,-67.38888888888889,-67.05555555555556,-92.58333333333333,-86.82352941176471,-87.0,-92.0,-94.22016629562164,-93.07597445080046,-97.4,-94.46927791122387,-94.72837420227808,-83.55555555555556,-93.47258302777658
34,19,-81.77777777777777,-78.85185185185185,-69.16666666666667,-51.833333333333336,-81.6875,-69.61111111111111,-67.66666666666667,-95.4,-82.5625,-83.22222222222223,-94.0,-94.54608786558451,-94.35297758409824,-87.0,-93.93648662365572,-94.34762533216474,-86.5,-92.88993723038999
35,1,-81.34375,-78.0,-71.875,-72.3125,-89.12927470229775,-72.75,-71.4375,-82.66666666666667,-90.53243292736491,-89.58163239391713,-92.85706777890012,-91.85714285714286,-93.125,-75.5,-93.83417575952606,-93.875,-70.62765560998223,-93.00184020940789
35,2,-83.5,-79.375,-70.0,-66.375,-90.8048906729217,-71.75,-69.6875,-87.77777777777777,-90.89475000306632,-93.0,-92.544951277739,-87.36363636363636,-86.14285714285714,-82.0,-94.15173040959449,-95.0,-80.8894236916455,-93.45895598392087
35,3,-80.55555555555556,-80.46875,-71.65625,-63.1875,-90.60107087634935,-71.3125,-70.5,-88.57142857142857,-90.91176313880909,-89.71779084778483,-96.0,-89.8,-96.25,-85.2,-94.50582748799208,-95.125,-80.14118771979813,-93.84108132998645
35,4,-76.8,-77.3,-73.625,-66.71875,-96.2,-75.1875,-74.5625,-84.66666666666667,-91.28571428571429,-93.0,-87.0,-96.5,-93.33333333333333,-86.875,-95.36450824279487,-96.0,-81.14695342663275,-94.34870604261683
35,5,-79.45,-78.65625,-73.78125,-63.5625,-91.27171963305615,-72.3125,-71.0,-93.28571428571429,-89.66666666666667,-93.0,-94.0,-93.75,-94.0,-87.72727272727273,-94.48848794295579,-93.0,-79.60576338699505,-93.49844975890001
35,6,-77.61764705882354,-76.70588235294117,-65.52941176470588,-65.88235294117646,-90.51778234634318,-66.05882352941177,-65.11764705882354,-90.875,-95.0,-88.79054819825346,-97.0,-94.0,-95.0,-91.22222222222223,-93.59927841727945,-88.5,-81.52136336258147,-94.25922355567728
35,7,-78.56666666666666,-75.56666666666666,-68.86666666666666,-65.06666666666666,-92.0,-70.06666666666666,-67.6,-88.8,-93.0,-94.0,-90.8,-89.92307692307692,-86.44444444444444,-89.66666666666667,-94.6393399729487,-90.53846153846153,-81.20722708641375,-93.99622767446064
35,8,-71.0,-69.76923076923077,-62.266666666666666,-63.9,-94.0,-63.13333333333333,-62.06666666666667,-89.0,-93.0,-88.0,-91.71428571428571,-90.88888888888889,-92.125,-90.41666666666667,-96.5,-89.66666666666667,-81.96431184847714,-97.0
35,9,-72.44117647058823,-72.11764705882354,-54.083333333333336,-57.5,-88.4,-55.27777777777778,-54.833333333333336,-86.6,-88.6,-87.4,-88.5,-89.0,-87.7,-90.44444444444444,-91.5,-85.1,-79.11111111111111,-90.5
35,10,-72.29411764705883,-70.11764705882354,-60.18421052631579,-51.45454545454545,-87.4375,-59.94736842105263,-58.421052631578945,-84.42857142857143,-87.8125,-85.5,-89.0,-87.4375,-87.3529411764706,-87.0,-93.0,-86.0,-77.3157894736842,-89.0
35,11,-74.8125,-74.95833333333333,-59.17857142857143,-44.5,-92.0,-60.214285714285715,-58.5,-87.0,-92.0,-86.18181818181819,-88.0,-85.63636363636364,-87.81818181818181,-84.8,-90.0,-86.6,-78.92857142857143,-92.0
35,12,-76.14285714285714,-72.78571428571429,-59.42857142857143,-43.7,-92.0,-61.07142857142857,-60.0,-81.5,-89.0,-90.4,-90.0,-86.8,-87.6,-85.6,-90.4,-87.4,-81.91666666666667,-90.66666666666667
35,13,-76.76666666666667,-75.2,-67.9,-48.3,-89.625,-70.0,-70.0,-91.33333333333333,-91.125,-89.0,-92.125,-93.5,-90.75,-89.11111111111111,-96.0,-96.0,-78.5,-95.0
35,14,-79.6,-77.48333333333333,-68.4,-47.9,-88.1,-70.4,-68.9,-94.6,-87.0,-87.7,-100.0,-96.5,-95.0,-90.0,-94.95231841937677,-95.0,-81.33333333333333,-93.66346523094089
35,15,-82.26315789473684,-78.26315789473684,-70.52631578947368,-48.21052631578947,-91.0,-70.15789473684211,-71.89473684210526,-94.0,-91.5,-89.75,-85.0,-95.0,-94.66666666666667,-91.70588235294117,-94.80376751954898,-95.66666666666667,-80.18181818181819,-93.54701399284947
35,16,-79.07407407407408,-78.46296296296296,-71.94444444444444,-45.333333333333336,-89.7,-72.72222222222223,-70.88888888888889,-95.11111111111111,-88.3,-88.86666666666666,-96.0,-95.0,-87.71428571428571,-89.15384615384616,-94.79099707352155,-94.78866139937121,-83.6,-93.9189363280529
35,17,-78.66666666666667,-77.42592592592592,-70.05555555555556,-51.05555555555556,-85.53333333333333,-71.94444444444444,-69.83333333333333,-95.16666666666667,-87.14285714285714,-86.93333333333334,-89.77777777777777,-87.0,-93.47131494667282,-92.0,-94.16888627017673,-86.0,-86.55555555555556,-93.4164367899697
35,18,-77.46666666666667,-75.68333333333334,-66.35,-50.0,-89.07142857142857,-66.25,-64.85,-90.33333333333333,-86.15384615384616,-85.38461538461539,-91.0909090909091,-93.35275196720805,-92.67909534422353,-91.70588235294117,-93.16565684539351,-93.66466576328685,-81.0,-91.36305127438881
35,19,-82.53703703703704,-82.51851851851852,-67.77777777777777,-48.94444444444444,-86.0,-67.55555555555556,-66.22222222222223,-91.33333333333333,-84.88235294117646,-86.0,-94.0,-95.0,-93.87844076030565,-97.0,-94.40058590076501,-96.0,-84.75,-93.23197029041408
